,Created Date,Closed Date,Descriptor,Latitude,Longitude,geometry,index_right
2013-05-29 22:03:00,05/29/2013 10:03:00 PM,06/10/2013 11:30:00 AM,Noise: air condition/ventilation equipment (NV1),40.692175615982414,-73.9855650666722,POINT (-8236035.429274558 4967043.116244555),0
2013-06-07 14:47:28,06/07/2013 02:47:28 PM,06/07/2013 03:03:43 PM,Loud Television,40.69328177984836,-73.98574152553405,POINT (-8236055.072585206 4967205.520390353),0
2013-06-07 15:40:32,06/07/2013 03:40:32 PM,06/07/2013 06:15:45 PM,Loud Music/Party,40.69328177984836,-73.98574152553405,POINT (-8236055.072585206 4967205.520390353),0
2013-06-07 16:31:28,06/07/2013 04:31:28 PM,06/07/2013 06:16:47 PM,Loud Music/Party,40.692735600111156,-73.9859796422371,POINT (-8236081.579615339 4967125.331343188),0
2013-06-07 16:43:48,06/07/2013 04:43:48 PM,06/07/2013 06:16:48 PM,Banging/Pounding,40.692735600111156,-73.9859796422371,POINT (-8236081.579615339 4967125.331343188),0
2013-06-07 17:41:18,06/07/2013 05:41:18 PM,06/07/2013 10:25:01 PM,Banging/Pounding,40.693213277558705,-73.98671878920742,POINT (-8236163.861079697 4967195.462981314),0
2013-06-07 17:47:01,06/07/2013 05:47:01 PM,06/07/2013 06:17:55 PM,Banging/Pounding,40.692735600111156,-73.9859796422371,POINT (-8236081.579615339 4967125.331343188),0
2013-06-07 17:48:39,06/07/2013 05:48:39 PM,06/07/2013 06:17:55 PM,Banging/Pounding,40.69328177984836,-73.98574152553405,POINT (-8236055.072585206 4967205.520390353),0
2013-06-13 14:17:10,06/13/2013 02:17:10 PM,06/13/2013 02:31:13 PM,Banging/Pounding,40.692735600111156,-73.9859796422371,POINT (-8236081.579615339 4967125.331343188),0
2013-06-17 10:01:01,06/17/2013 10:01:01 AM,06/17/2013 10:24:49 AM,Loud Music/Party,40.692735600111156,-73.9859796422371,POINT (-8236081.579615339 4967125.331343188),0
2013-06-19 10:41:11,06/19/2013 10:41:11 AM,06/19/2013 10:48:05 AM,Loud Music/Party,40.69343005404737,-73.98620668029767,POINT (-8236106.853376632 4967227.289833436),0
2013-07-01 13:45:00,07/01/2013 01:45:00 PM,07/07/2013 04:00:00 PM,Noise: Construction Before/After Hours (NM1),40.693089704894476,-73.98622478109877,POINT (-8236108.868348593 4967177.320244108),0
2013-07-15 15:27:53,07/15/2013 03:27:53 PM,07/15/2013 04:17:45 PM,Car/Truck Horn,40.693729227322265,-73.98615252671266,POINT (-8236100.825027124 4967271.214248412),0
2013-07-25 15:13:49,07/25/2013 03:13:49 PM,07/25/2013 07:36:49 PM,Car/Truck Horn,40.692587335391046,-73.98559743199645,POINT (-8236039.032165974 4967103.563518671),0
2013-08-12 17:10:53,08/12/2013 05:10:53 PM,08/12/2013 07:23:59 PM,Car/Truck Horn,40.6936468295955,-73.98570538638286,POINT (-8236051.049593298 4967259.116651018),0
2013-08-13 15:58:00,08/13/2013 03:58:00 PM,08/22/2013 02:45:00 PM,Noise: air condition/ventilation equipment (NV1),40.69485988445983,-73.98467376053375,POINT (-8235936.209529085 4967437.218334936),0
2013-08-19 14:54:18,08/19/2013 02:54:18 PM,08/19/2013 02:59:29 PM,Loud Music/Party,40.69280151750114,-73.98633662858236,POINT (-8236121.319153514 4967135.009171356),0
2013-08-26 14:40:14,08/26/2013 02:40:14 PM,08/26/2013 02:57:47 PM,Car/Truck Horn,40.6936468295955,-73.98570538638286,POINT (-8236051.049593298 4967259.116651018),0
2013-08-27 15:38:56,08/27/2013 03:38:56 PM,08/27/2013 05:00:41 PM,Loud Talking,40.6936468295955,-73.98570538638286,POINT (-8236051.049593298 4967259.116651018),0
2013-08-28 11:44:34,08/28/2013 11:44:34 AM,08/29/2013 12:22:59 AM,Banging/Pounding,40.693281780295074,-73.98574513162261,POINT (-8236055.474013148 4967205.520455942),0
2013-08-28 13:26:06,08/28/2013 01:26:06 PM,08/29/2013 12:21:56 AM,Banging/Pounding,40.693045676236025,-73.98531605906895,POINT (-8236007.709874961 4967170.856036349),0
2013-08-29 11:22:31,08/29/2013 11:22:31 AM,08/29/2013 11:31:48 AM,Banging/Pounding,40.69328177984836,-73.98574152553405,POINT (-8236055.072585206 4967205.520390353),0
2013-09-03 12:17:12,09/03/2013 12:17:12 PM,09/03/2013 12:22:38 PM,Loud Music/Party,40.693644139932594,-73.98615615049262,POINT (-8236101.228424464 4967258.721756165),0
2013-09-03 13:26:58,09/03/2013 01:26:58 PM,09/03/2013 01:46:08 PM,Banging/Pounding,40.69271091641203,-73.98613831397034,POINT (-8236099.242871887 4967121.707345999),0
2013-09-03 17:52:16,09/03/2013 05:52:16 PM,09/03/2013 11:13:12 PM,Loud Talking,40.693281780295074,-73.98574513162261,POINT (-8236055.474013148 4967205.520455942),0
2013-09-04 10:20:27,09/04/2013 10:20:27 AM,09/04/2013 11:00:26 AM,Loud Music/Party,40.69280151750114,-73.98633662858236,POINT (-8236121.319153514 4967135.009171356),0
2013-09-04 10:28:54,09/04/2013 10:28:54 AM,09/04/2013 11:00:16 AM,Loud Music/Party,40.69280151750114,-73.98633662858236,POINT (-8236121.319153514 4967135.009171356),0
2013-09-04 13:45:02,09/04/2013 01:45:02 PM,09/04/2013 09:07:09 PM,Banging/Pounding,40.69245828787041,-73.98525488567955,POINT (-8236000.900084402 4967084.617150738),0
2013-09-04 16:37:36,09/04/2013 04:37:36 PM,09/04/2013 07:07:34 PM,Banging/Pounding,40.692587335391046,-73.98559743199645,POINT (-8236039.032165974 4967103.563518671),0
2013-09-05 10:12:54,09/05/2013 10:12:54 AM,09/05/2013 10:31:12 AM,Banging/Pounding,40.69328177984836,-73.98574152553405,POINT (-8236055.072585206 4967205.520390353),0
2013-09-05 11:09:01,09/05/2013 11:09:01 AM,09/05/2013 11:48:31 AM,Banging/Pounding,40.69245828787041,-73.98525488567955,POINT (-8236000.900084402 4967084.617150738),0
2013-09-05 11:48:06,09/05/2013 11:48:06 AM,09/05/2013 11:51:47 AM,Loud Music/Party,40.69353134428438,-73.98414036280009,POINT (-8235876.831964985 4967242.161174462),0
2013-09-05 11:51:25,09/05/2013 11:51:25 AM,09/05/2013 11:57:04 AM,Loud Talking,40.69353134428438,-73.98414036280009,POINT (-8235876.831964985 4967242.161174462),0
2013-09-05 12:05:00,09/05/2013 12:05:00 PM,09/13/2013 01:15:00 PM,Noise: air condition/ventilation equipment (NV1),40.69263121015778,-73.98526927165196,POINT (-8236002.501523526 4967110.005088007),0
